Time;Zone;Hen;PackID
2020-02-15T10:03:07Z;Tier_2;Hen_79;11_gg
2020-02-15T10:03:12Z;Tier_2;Hen_14;11_pp
2020-02-15T10:03:15Z;Tier_2;Hen_54;10_bs
2020-02-15T10:03:16Z;Litter;Hen_4;10_ws
2020-02-15T10:03:22Z;Tier_2;Hen_55;11_pb
2020-02-15T10:03:31Z;Ramp_Nestbox;Hen_79;11_gg
2020-02-15T10:03:32Z;Tier_4;Hen_65;12_sg
2020-02-15T10:03:38Z;Ramp_Nestbox;Hen_71;10_gg
2020-02-15T10:03:39Z;Tier_2;Hen_84;10_ps
2020-02-15T10:03:40Z;Tier_2;Hen_4;10_ws
2020-02-15T10:03:51Z;Litter;Hen_24;12_gb
2020-02-15T10:04:00Z;Tier_2;Hen_52;11_bb
2020-02-15T10:04:06Z;Litter;Hen_65;12_sg
2020-02-15T10:04:08Z;Tier_4;Hen_24;12_gb
2020-02-15T10:04:16Z;Tier_2;Hen_71;10_gg
2020-02-15T10:04:22Z;Tier_2;Hen_79;11_gg
2020-02-15T10:04:28Z;Tier_2;Hen_100;10_bb
2020-02-15T10:04:28Z;Tier_2;Hen_61;12_sp
2020-02-15T10:04:36Z;Tier_2;Hen_66;12_pb
2020-02-15T10:04:46Z;Litter;Hen_107;10_ss
2020-02-15T10:04:46Z;Litter;Hen_24;12_gb
2020-02-15T10:04:52Z;Tier_2;Hen_106;12_wb
2020-02-15T10:04:55Z;Tier_2;Hen_68;11_sp
2020-02-15T10:05:18Z;Tier_2;Hen_36;11_sb
2020-02-15T10:05:19Z;Litter;Hen_106;12_wb
2020-02-15T10:05:28Z;Wintergarten;Hen_106;12_wb
2020-02-15T10:05:37Z;Wintergarten;Hen_96;12_wg
2020-02-15T10:05:38Z;Tier_2;Hen_28;11_gb
2020-02-15T10:05:46Z;Litter;Hen_54;10_bs
2020-02-15T10:05:54Z;Litter;Hen_82;11_ps
2020-02-15T10:05:57Z;Wintergarten;Hen_93;10_gb
2020-02-15T10:05:59Z;Litter;Hen_28;11_gb
2020-02-15T10:06:01Z;Litter;Hen_14;11_pp
2020-02-15T10:06:06Z;Wintergarten;Hen_54;10_bs
2020-02-15T10:06:14Z;Tier_2;Hen_65;12_sg
2020-02-15T10:06:17Z;Tier_2;Hen_6;10_wb
2020-02-15T10:06:18Z;Tier_2;Hen_45;11_ss
2020-02-15T10:06:28Z;Litter;Hen_96;12_wg
2020-02-15T10:06:42Z;Ramp_Nestbox;Hen_21;10_gs
2020-02-15T10:06:49Z;Tier_2;Hen_21;10_gs
2020-02-15T10:06:53Z;Ramp_Nestbox;Hen_47;11_wb
2020-02-15T10:07:14Z;Litter;Hen_46;10_wp
2020-02-15T10:07:18Z;Tier_2;Hen_24;12_gb
2020-02-15T10:07:27Z;Tier_2;Hen_107;10_ss
2020-02-15T10:07:29Z;Wintergarten;Hen_46;10_wp
2020-02-15T10:07:36Z;Litter;Hen_6;10_wb
2020-02-15T10:07:38Z;Litter;Hen_33;12_ws
2020-02-15T10:07:39Z;Litter;Hen_21;10_gs
2020-02-15T10:07:43Z;Litter;Hen_24;12_gb
2020-02-15T10:07:47Z;Litter;Hen_98;11_sg
2020-02-15T10:07:51Z;Tier_4;Hen_102;12_bs
2020-02-15T10:07:51Z;Litter;Hen_102;12_bs
2020-02-15T10:07:55Z;Tier_2;Hen_47;11_wb
2020-02-15T10:08:12Z;Tier_2;Hen_75;12_bb
2020-02-15T10:08:13Z;Litter;Hen_55;11_pb
2020-02-15T10:08:15Z;Ramp_Nestbox;Hen_14;11_pp
2020-02-15T10:08:18Z;Litter;Hen_107;10_ss
2020-02-15T10:08:20Z;Wintergarten;Hen_98;11_sg
2020-02-15T10:08:38Z;Tier_2;Hen_24;12_gb
2020-02-15T10:08:45Z;Ramp_Nestbox;Hen_92;11_ws
2020-02-15T10:08:59Z;Wintergarten;Hen_33;12_ws
2020-02-15T10:08:59Z;Tier_2;Hen_92;11_ws
2020-02-15T10:09:02Z;Litter;Hen_106;12_wb
2020-02-15T10:09:11Z;Litter;Hen_75;12_bb
2020-02-15T10:09:16Z;Tier_2;Hen_96;12_wg
2020-02-15T10:09:25Z;Litter;Hen_92;11_ws
2020-02-15T10:09:30Z;Litter;Hen_47;11_wb
2020-02-15T10:09:33Z;Litter;Hen_14;11_pp
2020-02-15T10:09:45Z;Wintergarten;Hen_75;12_bb
2020-02-15T10:10:01Z;Tier_4;Hen_106;12_wb
