Time;Zone;Hen;PackID
2020-02-15T09:51:23Z;Tier_4;Hen_57;12_wp
2020-02-15T09:51:26Z;Tier_4;Hen_44;11_sws
2020-02-15T09:51:26Z;Litter;Hen_57;12_wp
2020-02-15T09:51:27Z;Tier_4;Hen_57;12_wp
2020-02-15T09:51:30Z;Tier_4;Hen_30;12_gs
2020-02-15T09:51:33Z;Ramp_Nestbox;Hen_14;11_pp
2020-02-15T09:51:33Z;Ramp_Nestbox;Hen_55;11_pb
2020-02-15T09:51:34Z;Litter;Hen_24;12_gb
2020-02-15T09:51:34Z;Litter;Hen_57;12_wp
2020-02-15T09:51:36Z;Litter;Hen_30;12_gs
2020-02-15T09:51:36Z;Tier_4;Hen_66;12_pb
2020-02-15T09:51:37Z;Litter;Hen_66;12_pb
2020-02-15T09:51:40Z;Tier_4;Hen_30;12_gs
2020-02-15T09:51:40Z;Litter;Hen_30;12_gs
2020-02-15T09:51:41Z;Tier_4;Hen_106;12_wb
2020-02-15T09:51:41Z;Tier_4;Hen_57;12_wp
2020-02-15T09:51:43Z;Litter;Hen_33;12_ws
2020-02-15T09:51:43Z;Litter;Hen_44;11_sws
2020-02-15T09:51:44Z;Litter;Hen_106;12_wb
2020-02-15T09:51:44Z;Litter;Hen_57;12_wp
2020-02-15T09:51:47Z;Tier_4;Hen_24;12_gb
2020-02-15T09:51:50Z;Tier_2;Hen_66;12_pb
2020-02-15T09:51:55Z;Litter;Hen_66;12_pb
2020-02-15T09:51:57Z;Tier_2;Hen_79;11_gg
2020-02-15T09:52:00Z;Tier_4;Hen_30;12_gs
2020-02-15T09:52:02Z;Litter;Hen_24;12_gb
2020-02-15T09:52:06Z;Tier_2;Hen_30;12_gs
2020-02-15T09:52:08Z;Litter;Hen_84;10_ps
2020-02-15T09:52:10Z;Ramp_Nestbox;Hen_79;11_gg
2020-02-15T09:52:11Z;Tier_4;Hen_30;12_gs
2020-02-15T09:52:11Z;Tier_2;Hen_55;11_pb
2020-02-15T09:52:12Z;Tier_4;Hen_106;12_wb
2020-02-15T09:52:12Z;Tier_4;Hen_24;12_gb
2020-02-15T09:52:15Z;Litter;Hen_24;12_gb
2020-02-15T09:52:15Z;Tier_2;Hen_30;12_gs
2020-02-15T09:52:20Z;Tier_4;Hen_30;12_gs
2020-02-15T09:52:23Z;Tier_2;Hen_30;12_gs
2020-02-15T09:52:27Z;Litter;Hen_45;11_ss
2020-02-15T09:52:34Z;Ramp_Nestbox;Hen_55;11_pb
2020-02-15T09:52:48Z;Tier_4;Hen_24;12_gb
2020-02-15T09:52:49Z;Litter;Hen_24;12_gb
2020-02-15T09:52:56Z;Tier_2;Hen_55;11_pb
2020-02-15T09:52:58Z;Litter;Hen_103;11_wp
2020-02-15T09:53:00Z;Litter;Hen_55;11_pb
2020-02-15T09:53:01Z;Tier_4;Hen_24;12_gb
2020-02-15T09:53:20Z;Litter;Hen_24;12_gb
2020-02-15T09:53:28Z;Litter;Hen_106;12_wb
2020-02-15T09:53:45Z;Tier_4;Hen_24;12_gb
2020-02-15T09:53:46Z;Litter;Hen_24;12_gb
2020-02-15T09:53:52Z;Tier_2;Hen_79;11_gg
2020-02-15T09:53:54Z;Tier_4;Hen_24;12_gb
2020-02-15T09:53:56Z;Tier_4;Hen_106;12_wb
2020-02-15T09:53:56Z;Litter;Hen_106;12_wb
2020-02-15T09:54:01Z;Tier_4;Hen_61;12_sp
2020-02-15T09:54:07Z;Tier_4;Hen_106;12_wb
2020-02-15T09:54:08Z;Litter;Hen_61;12_sp
2020-02-15T09:54:10Z;Litter;Hen_24;12_gb
2020-02-15T09:54:11Z;Litter;Hen_106;12_wb
2020-02-15T09:54:13Z;Tier_4;Hen_106;12_wb
2020-02-15T09:54:16Z;Tier_4;Hen_24;12_gb
2020-02-15T09:54:16Z;Tier_4;Hen_96;12_wg
2020-02-15T09:54:23Z;Litter;Hen_106;12_wb
2020-02-15T09:54:26Z;Tier_4;Hen_65;12_sg
